Lineales,Interacciones,MAE
"['edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['edad_padre', 'visitas_medico']",0.8790386247330504
"['edad_padre', 'edad_madre', 'madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['edad_padre', 'visitas_medico']",0.8790386247330505
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['edad_padre', 'visitas_medico']",0.8790386247330505
"['edad_padre', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['madurez', 'visitas_medico']",0.8791601882015678
"['edad_padre', 'madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['madurez', 'visitas_medico']",0.8791601882015678
"['edad_padre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['madurez', 'visitas_medico']",0.8791601882015678
"['edad_padre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['madurez', 'visitas_medico']",0.879160188201568
"['edad_madre', 'madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8791636440795365
"['edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8791636440795365
"['edad_padre', 'edad_madre', 'madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8791636440795368
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8791636440795371
"['edad_madre', 'madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8791801424137557
"['edad_padre', 'edad_madre', 'madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8791801424137557
"['edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8791801424137557
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8791801424137557
"['madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['madurez', 'visitas_medico']",0.8791983442980789
"['madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['madurez', 'visitas_medico']",0.8791983442980789
"['aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['madurez', 'visitas_medico']",0.8791983442980791
"['visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['madurez', 'visitas_medico']",0.8791983442980791
"['edad_padre', 'edad_madre', 'madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['edad_padre', 'visitas_medico']",0.8792135297925819
"['edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['edad_padre', 'visitas_medico']",0.8792135297925819
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['edad_padre', 'visitas_medico']",0.8792135297925819
"['edad_madre', 'madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['edad_padre', 'visitas_medico']",0.8792135297925822
"['aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['madurez', 'visitas_medico']",0.8794240409875597
"['madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['madurez', 'visitas_medico']",0.8794240409875597
"['visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['madurez', 'visitas_medico']",0.8794240409875597
"['madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['madurez', 'visitas_medico']",0.8794240409875597
"['aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['madurez', 'visitas_medico']",0.8795231421131966
"['visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['madurez', 'visitas_medico']",0.8795231421131966
"['madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['madurez', 'visitas_medico']",0.8795231421131966
"['madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['madurez', 'visitas_medico']",0.8795231421131967
"['aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8795941545486231
"['edad_padre', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8795941545486231
"['visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8795941545486233
"['edad_padre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8795941545486233
"['madurez', 'aumento_peso_madre', 'sexo', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['visitas_medico', 'I_pedad_medad']",0.8796987725286871
"['madurez', 'aumento_peso_madre', 'sexo', 'estado_civil', 'raza_madre']","['visitas_medico', 'I_pedad_medad']",0.8796987725286873
"['madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil', 'raza_madre']","['visitas_medico', 'I_pedad_medad']",0.8796987725286873
"['madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['visitas_medico', 'I_pedad_medad']",0.8796987725286873
"['aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['madurez', 'visitas_medico']",0.8797233172367982
"['madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['madurez', 'visitas_medico']",0.8797233172367982
"['visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['madurez', 'visitas_medico']",0.8797233172367982
"['madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['madurez', 'visitas_medico']",0.8797233172367984
"['edad_padre', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8797254431296962
"['visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8797254431296966
"['edad_padre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8797254431296966
"['aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8797254431296969
"['madurez', 'aumento_peso_madre', 'sexo', 'raza_madre', 'I_pedad_medad']","['visitas_medico', 'I_pedad_medad']",0.8798386102664477
"['madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'raza_madre', 'I_pedad_medad']","['visitas_medico', 'I_pedad_medad']",0.8798386102664477
"['madurez', 'aumento_peso_madre', 'sexo', 'raza_madre']","['visitas_medico', 'I_pedad_medad']",0.879838610266448
"['madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'raza_madre']","['visitas_medico', 'I_pedad_medad']",0.879838610266448
"['madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil', 'raza_madre']","['edad_madre', 'visitas_medico']",0.8798437273602593
"['edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil', 'raza_madre']","['edad_madre', 'visitas_medico']",0.8798437273602593
"['madurez', 'aumento_peso_madre', 'sexo', 'estado_civil', 'raza_madre']","['edad_madre', 'visitas_medico']",0.8798437273602596
"['edad_madre', 'madurez', 'aumento_peso_madre', 'sexo', 'estado_civil', 'raza_madre']","['edad_madre', 'visitas_medico']",0.8798437273602596
"['madurez', 'aumento_peso_madre', 'sexo', 'raza_madre']","['edad_madre', 'visitas_medico']",0.8798488702671933
"['madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'raza_madre']","['edad_madre', 'visitas_medico']",0.8798488702671936
"['edad_madre', 'madurez', 'aumento_peso_madre', 'sexo', 'raza_madre']","['edad_madre', 'visitas_medico']",0.8798488702671937
"['edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'raza_madre']","['edad_madre', 'visitas_medico']",0.8798488702671937
"['edad_madre', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['madurez', 'visitas_medico']",0.8799291487776622
"['edad_madre', 'madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['madurez', 'visitas_medico']",0.8799291487776622
"['edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['madurez', 'visitas_medico']",0.8799291487776622
"['edad_madre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['madurez', 'visitas_medico']",0.8799291487776624
"['edad_padre', 'aumento_peso_madre', 'sexo', 'madre_fumadora']","['estado_civil', 'raza_madre']",0.8800398850643724
"['edad_padre', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['estado_civil', 'raza_madre']",0.8800398850643724
"['edad_padre', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil']","['estado_civil', 'raza_madre']",0.8800398850643726
"['edad_padre', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['estado_civil', 'raza_madre']",0.8800398850643727
"['edad_padre', 'madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['madurez', 'visitas_medico']",0.8800503809097902
"['edad_padre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['madurez', 'visitas_medico']",0.8800503809097902
"['edad_padre', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['madurez', 'visitas_medico']",0.8800503809097904
"['edad_padre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['madurez', 'visitas_medico']",0.8800503809097904
"['edad_madre', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8801187145434132
"['edad_madre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8801187145434133
"['edad_padre', 'edad_madre', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8801187145434135
"['edad_padre', 'edad_madre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8801187145434138
"['edad_madre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['edad_padre', 'visitas_medico']",0.8801739245957417
"['edad_padre', 'edad_madre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['edad_padre', 'visitas_medico']",0.8801739245957417
"['edad_madre', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['edad_padre', 'visitas_medico']",0.8801739245957418
"['edad_padre', 'edad_madre', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['edad_padre', 'visitas_medico']",0.8801739245957418
"['edad_madre', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8802309746919524
"['edad_padre', 'edad_madre', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8802309746919531
"['edad_madre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8802309746919531
"['edad_padre', 'edad_madre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'visitas_medico']",0.8802309746919533
"['aumento_peso_madre', 'sexo', 'madre_fumadora', 'I_pedad_medad']","['estado_civil', 'raza_madre']",0.8803317812921636
"['aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'I_pedad_medad']","['estado_civil', 'raza_madre']",0.8803317812921636
"['aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['estado_civil', 'raza_madre']",0.8803317812921636
"['aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['estado_civil', 'raza_madre']",0.8803317812921639
"['edad_padre', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['madurez', 'visitas_medico']",0.8803378799540308
"['edad_padre', 'madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['madurez', 'visitas_medico']",0.8803378799540308
"['edad_padre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['madurez', 'visitas_medico']",0.8803378799540308
"['edad_padre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['madurez', 'visitas_medico']",0.8803378799540308
"['madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'I_pedad_medad']","['estado_civil', 'raza_madre']",0.8804345345819106
"['madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'I_pedad_medad']","['estado_civil', 'raza_madre']",0.8804345345819106
"['madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['estado_civil', 'raza_madre']",0.8804345345819106
"['madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['estado_civil', 'raza_madre']",0.8804345345819111
"['edad_padre', 'edad_madre', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['edad_padre', 'visitas_medico']",0.8804429306366821
"['edad_madre', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['edad_padre', 'visitas_medico']",0.8804429306366822
"['edad_madre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['edad_padre', 'visitas_medico']",0.8804429306366822
"['edad_padre', 'edad_madre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['edad_padre', 'visitas_medico']",0.8804429306366822
"['aumento_peso_madre', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['sexo', 'estado_civil']",0.8804594817875061
"['aumento_peso_madre', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['sexo', 'estado_civil']",0.8804594817875062
"['aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['sexo', 'estado_civil']",0.8804594817875062
"['aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['sexo', 'estado_civil']",0.8804594817875064
"['edad_padre', 'madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora']","['estado_civil', 'raza_madre']",0.8804677591220957
"['edad_padre', 'madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['estado_civil', 'raza_madre']",0.8804677591220957
"['edad_padre', 'madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil']","['estado_civil', 'raza_madre']",0.880467759122096
"['edad_padre', 'madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['estado_civil', 'raza_madre']",0.8804677591220963
"['edad_padre', 'madurez', 'aumento_peso_madre', 'sexo', 'estado_civil', 'raza_madre']","['edad_madre', 'visitas_medico']",0.8804870494937138
"['edad_padre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil', 'raza_madre']","['edad_madre', 'visitas_medico']",0.8804870494937138
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil', 'raza_madre']","['edad_madre', 'visitas_medico']",0.8804870494937138
"['edad_padre', 'edad_madre', 'madurez', 'aumento_peso_madre', 'sexo', 'estado_civil', 'raza_madre']","['edad_madre', 'visitas_medico']",0.8804870494937139
"['edad_padre', 'madurez', 'aumento_peso_madre', 'sexo', 'raza_madre']","['edad_madre', 'visitas_medico']",0.8805069298104893
"['edad_padre', 'edad_madre', 'madurez', 'aumento_peso_madre', 'sexo', 'raza_madre']","['edad_madre', 'visitas_medico']",0.8805069298104896
"['edad_padre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'raza_madre']","['edad_madre', 'visitas_medico']",0.8805069298104896
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'raza_madre']","['edad_madre', 'visitas_medico']",0.8805069298104896
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['madurez', 'visitas_medico']",0.8805160339994844
"['edad_padre', 'edad_madre', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['madurez', 'visitas_medico']",0.8805160339994846
"['edad_padre', 'edad_madre', 'madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['madurez', 'visitas_medico']",0.8805160339994846
"['edad_padre', 'edad_madre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['madurez', 'visitas_medico']",0.8805160339994846
"['madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['sexo', 'estado_civil']",0.8805679517202202
"['madurez', 'aumento_peso_madre', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['sexo', 'estado_civil']",0.8805679517202205
"['madurez', 'aumento_peso_madre', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['sexo', 'estado_civil']",0.8805679517202205
"['madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['sexo', 'estado_civil']",0.8805679517202206
"['edad_madre', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['madurez', 'visitas_medico']",0.8806077979461433
"['edad_madre', 'madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['madurez', 'visitas_medico']",0.8806077979461433
"['edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['madurez', 'visitas_medico']",0.8806077979461433
